Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
0.00244140625,1693.6426307239635,-0.0200408935546875,0.0027984619140624944,1,1,0.155788180977106,-0.14150319248437865,10 mA
0.0048828125,1693.886771723347,-0.015072631835937501,0.005230712890625003,1,2,0.155788180977106,-0.14150319248437865,10 mA
0.00732421875,1694.1309127227305,-0.0122894287109375,0.007687377929687503,1,3,0.155788180977106,-0.14150319248437865,10 mA
0.009765625,1694.3750537221142,-0.010464477539062501,0.010104370117187497,1,4,0.155788180977106,-0.14150319248437865,10 mA
0.01220703125,1694.619194721498,-0.0091644287109375,0.012542724609375,1,5,0.155788180977106,-0.14150319248437865,10 mA
0.0146484375,1694.8633357208814,-0.0081787109375,0.014993286132812506,1,6,0.155788180977106,-0.14150319248437865,10 mA
0.01708984375,1695.107476720265,-0.0074005126953125,0.017422485351562503,1,7,0.155788180977106,-0.14150319248437865,10 mA
0.01953125,1695.3516177196486,-0.006768798828125,0.019876098632812506,1,8,0.155788180977106,-0.14150319248437865,10 mA
0.02197265625,1695.5957587190323,-0.0062408447265625,0.022308349609375,1,9,0.155788180977106,-0.14150319248437865,10 mA
0.0244140625,1695.8398997184158,-0.0057952880859375,0.0247344970703125,1,10,0.155788180977106,-0.14150319248437865,10 mA
0.02685546875,1696.0840407177993,-0.0054107666015625,0.027200317382812506,1,11,0.155788180977106,-0.14150319248437865,10 mA
0.029296875,1696.328181717183,-0.0050750732421875,0.029629516601562503,1,12,0.155788180977106,-0.14150319248437865,10 mA
0.03173828125,1696.5723227165668,-0.00477203369140625,0.03204956054687501,1,13,0.155788180977106,-0.14150319248437865,10 mA
0.0341796875,1696.8164637159502,-0.00450836181640625,0.0345184326171875,1,14,0.155788180977106,-0.14150319248437865,10 mA
0.03662109375,1697.0606047153337,-0.0042718505859375,0.036950683593750006,1,15,0.155788180977106,-0.14150319248437865,10 mA
0.0390625,1697.3047457147175,-0.0040582275390625,0.039385986328125004,1,16,0.155788180977106,-0.14150319248437865,10 mA
0.04150390625,1697.5488867141012,-0.00386383056640625,0.041827392578125004,1,17,0.155788180977106,-0.14150319248437865,10 mA
0.0439453125,1697.7930277134847,-0.0036859130859375,0.044287109375,1,18,0.155788180977106,-0.14150319248437865,10 mA
0.04638671875,1698.0371687128682,-0.00352264404296875,0.046728515625,1,19,0.155788180977106,-0.14150319248437865,10 mA
0.048828125,1698.2813097122519,-0.003372802734375,0.049157714843750006,1,20,0.155788180977106,-0.14150319248437865,10 mA
0.05126953125,1698.5254507116356,-0.0032330322265625,0.05157470703125,1,21,0.155788180977106,-0.14150319248437865,10 mA
0.0537109375,1698.769591711019,-0.0031036376953125,0.05401611328125,1,22,0.155788180977106,-0.14150319248437865,10 mA
0.05615234375,1699.0137327104026,-0.0029827880859375003,0.05645751953125,1,23,0.155788180977106,-0.14150319248437865,10 mA
0.05859375,1699.2578737097863,-0.00287017822265625,0.0589599609375,1,24,0.155788180977106,-0.14150319248437865,10 mA
0.06103515625,1699.50201470917,-0.0027642822265625,0.0614013671875,1,25,0.155788180977106,-0.14150319248437865,10 mA
0.0634765625,1699.7461557085535,-0.00266448974609375,0.0638427734375,1,26,0.155788180977106,-0.14150319248437865,10 mA
0.06591796875,1699.990296707937,-0.00257080078125,0.066192626953125,1,27,0.155788180977106,-0.14150319248437865,10 mA
0.068359375,1700.2344377073207,-0.00248291015625,0.068756103515625,1,28,0.155788180977106,-0.14150319248437865,10 mA
0.07080078125,1700.4785787067044,-0.0023986816406250003,0.07110595703125,1,29,0.155788180977106,-0.14150319248437865,10 mA
0.0732421875,1700.722719706088,-0.00231903076171875,0.07354736328125,1,30,0.155788180977106,-0.14150319248437865,10 mA
0.07568359375,1700.9668607054714,-0.00224365234375,0.076019287109375,1,31,0.155788180977106,-0.14150319248437865,10 mA
0.078125,1701.211001704855,-0.0021722412109375,0.07843017578125,1,32,0.155788180977106,-0.14150319248437865,10 mA
0.08056640625,1701.4551427042388,-0.00210357666015625,0.08087158203125,1,33,0.155788180977106,-0.14150319248437865,10 mA
0.0830078125,1701.6992837036223,-0.00203826904296875,0.083343505859375,1,34,0.155788180977106,-0.14150319248437865,10 mA
0.08544921875,1701.9434247030058,-0.0019747924804687502,0.085784912109375,1,35,0.155788180977106,-0.14150319248437865,10 mA
0.087890625,1702.1875657023895,-0.0019165039062500001,0.088226318359375,1,36,0.155788180977106,-0.14150319248437865,10 mA
0.09033203125,1702.4317067017732,-0.0018588256835937501,0.090606689453125,1,37,0.155788180977106,-0.14150319248437865,10 mA
0.0927734375,1702.6758477011567,-0.00180389404296875,0.093048095703125,1,38,0.155788180977106,-0.14150319248437865,10 mA
0.09521484375,1702.9199887005402,-0.001751708984375,0.09552001953125,1,39,0.155788180977106,-0.14150319248437865,10 mA
0.09765625,1703.164129699924,-0.00170135498046875,0.097930908203125,1,40,0.155788180977106,-0.14150319248437865,10 mA
0.10009765625,1703.4082706993076,-0.00165252685546875,0.10040283203125,1,41,0.155788180977106,-0.14150319248437865,10 mA
0.1025390625,1703.6524116986911,-0.0016058349609375001,0.102813720703125,1,42,0.155788180977106,-0.14150319248437865,10 mA
0.10498046875,1703.8965526980746,-0.0015606689453125,0.105255126953125,1,43,0.155788180977106,-0.14150319248437865,10 mA
0.107421875,1704.1406936974583,-0.0015176391601562501,0.107666015625,1,44,0.155788180977106,-0.14150319248437865,10 mA
0.10986328125,1704.384834696842,-0.00147552490234375,0.110107421875,1,45,0.155788180977106,-0.14150319248437865,10 mA
0.1123046875,1704.6289756962256,-0.0014349365234375,0.112579345703125,1,46,0.155788180977106,-0.14150319248437865,10 mA
0.11474609375,1704.873116695609,-0.0013955688476562501,0.11505126953125,1,47,0.155788180977106,-0.14150319248437865,10 mA
0.1171875,1705.1172576949928,-0.0013580322265625,0.11749267578125,1,48,0.155788180977106,-0.14150319248437865,10 mA
0.11962890625,1705.3613986943765,-0.0013214111328125001,0.119903564453125,1,49,0.155788180977106,-0.14150319248437865,10 mA
0.1220703125,1705.60553969376,-0.001285400390625,0.122344970703125,1,50,0.155788180977106,-0.14150319248437865,10 mA
0.12451171875,1705.8496806931435,-0.00125091552734375,0.124786376953125,1,51,0.155788180977106,-0.14150319248437865,10 mA
0.126953125,1706.0938216925272,-0.0012179565429687501,0.12725830078125,1,52,0.155788180977106,-0.14150319248437865,10 mA
0.12939453125,1706.337962691911,-0.001185302734375,0.12969970703125,1,53,0.155788180977106,-0.14150319248437865,10 mA
0.1318359375,1706.5821036912944,-0.0011535644531250001,0.13214111328125,1,54,0.155788180977106,-0.14150319248437865,10 mA
0.13427734375,1706.8262446906779,-0.00112335205078125,0.134552001953125,1,55,0.155788180977106,-0.14150319248437865,10 mA
0.13671875,1707.0703856900616,-0.00109375,0.137054443359375,1,56,0.155788180977106,-0.14150319248437865,10 mA
0.13916015625,1707.3145266894453,-0.00106475830078125,0.139495849609375,1,57,0.155788180977106,-0.14150319248437865,10 mA
